125,4318,4855,2024,fhv
69,10280,138048,2024,fhv
14,13608,113247,2024,fhv
216,14342,70412,2024,fhv
137,15231,48036,2024,fhv
173,23948,55640,2024,fhv
194,886,2615,2024,fhv
238,7066,19656,2024,fhv
21,13275,38197,2024,fhv
135,5774,13406,2024,fhv
129,39183,92614,2024,fhv
122,4156,10020,2024,fhv
59,125,4628,2024,fhv
81,6696,40984,2024,fhv
165,30076,57052,2024,fhv
15,4165,6431,2024,fhv
223,24397,34247,2024,fhv
195,4014,17739,2024,fhv
180,2342,20838,2024,fhv
82,30577,87286,2024,fhv
38,4800,7033,2024,fhv
97,14010,40847,2024,fhv
133,5704,22374,2024,fhv
42,14908,112552,2024,fhv
151,4570,18128,2024,fhv
73,7742,12437,2024,fhv
30,191,358,2024,fhv
159,9958,129125,2024,fhv
256,10460,33591,2024,fhv
90,7982,13484,2024,fhv
23,35381,40277,2024,fhv
117,10094,19734,2024,fhv
121,10502,30626,2024,fhv
217,2198,70810,2024,fhv
46,781,3448,2024,fhv
20,3746,71656,2024,fhv
70,11305,25525,2024,fhv
99,286,613,2024,fhv
231,14892,23653,2024,fhv
109,15082,16340,2024,fhv
86,13719,29720,2024,fhv
60,4411,64269,2024,fhv
189,4734,12884,2024,fhv
93,1772,15333,2024,fhv
251,21761,23769,2024,fhv
259,5866,43944,2024,fhv
40,2243,5679,2024,fhv
204,4688,4843,2024,fhv
147,3656,57666,2024,fhv
183,2034,22120,2024,fhv
240,866,12637,2024,fhv
263,6407,16279,2024,fhv
16,7295,15627,2024,fhv
64,2069,4770,2024,fhv
91,14127,57304,2024,fhv
152,2771,25739,2024,fhv
-1,9935308,1982454,2024,fhv
261,4819,9598,2024,fhv
148,10026,22081,2024,fhv
45,5618,21523,2024,fhv
53,5065,11737,2024,fhv
47,5972,92408,2024,fhv
169,9416,150262,2024,fhv
24,1930,9630,2024,fhv
211,4899,6419,2024,fhv
110,6,12,2024,fhv
105,3,18,2024,fhv
29,32218,39685,2023,fhv
26,13786,266355,2023,fhv
191,6239,18593,2023,fhv
65,14812,29899,2023,fhv
222,10435,35640,2023,fhv
243,5908,124536,2023,fhv
19,2828,8282,2023,fhv
54,1435,3689,2023,fhv
113,14328,18487,2023,fhv
112,17914,24701,2023,fhv
167,7447,101241,2023,fhv
155,9475,35062,2023,fhv
237,18843,34589,2023,fhv
241,3983,79704,2023,fhv
22,11614,80640,2023,fhv
198,10473,67674,2023,fhv
196,13446,34458,2023,fhv
130,14292,111284,2023,fhv
7,47299,62391,2023,fhv
77,8762,99864,2023,fhv
34,1573,5679,2023,fhv
184,202,5490,2023,fhv
188,26206,122225,2023,fhv
228,12915,108927,2023,fhv
126,3931,87227,2023,fhv
202,2914,4361,2023,fhv
262,9856,17098,2023,fhv
149,18040,37007,2023,fhv
50,20239,31438,2023,fhv
94,2839,64562,2023,fhv
264,141,172,2023,fhv
229,16112,24295,2023,fhv
190,1462,5850,2023,fhv
110,17,54,2023,fhv
57,1704,5214,2023,fhv
136,3291,71481,2023,fhv
144,17298,29882,2023,fhv
43,3629,11408,2023,fhv
32,4927,60283,2023,fhv
84,19405,20623,2023,fhv
212,4841,98761,2023,fhv
31,729,21559,2023,fhv
119,5636,94657,2023,fhv
98,3130,9605,2023,fhv
39,24452,108211,2023,fhv
187,21204,24842,2023,fhv
232,17904,43697,2023,fhv
201,3432,5094,2023,fhv
203,2828,7572,2023,fhv
145,16644,25227,2023,fhv
116,6150,58421,2023,fhv
25,15352,38201,2023,fhv
157,5425,19827,2023,fhv
181,19967,70797,2023,fhv
124,2532,23208,2023,fhv
227,14804,101810,2023,fhv
95,22510,72751,2023,fhv
143,16100,20625,2023,fhv
71,12529,66993,2023,fhv
161,31886,44920,2023,fhv
193,9289,14878,2023,fhv
6,20838,21900,2023,fhv
68,28180,43453,2023,fhv
87,21095,24247,2023,fhv
215,7361,35393,2023,fhv
72,14796,98710,2023,fhv
258,6169,95917,2023,fhv
255,22254,25146,2023,fhv
58,252,4083,2023,fhv
221,79001,64212,2023,fhv
107,24214,46962,2023,fhv
9,7486,14561,2023,fhv
158,11984,12838,2023,fhv
63,5683,94842,2023,fhv
27,274,486,2023,fhv
56,43592,62349,2023,fhv
51,7428,76692,2023,fhv
178,3418,25469,2023,fhv
239,14389,21645,2023,fhv
234,23310,29594,2023,fhv
150,7782,13835,2023,fhv
146,9013,13180,2023,fhv
52,2464,5240,2023,fhv
174,7999,131140,2023,fhv
170,30953,59779,2023,fhv
209,7364,12204,2023,fhv
79,33669,46191,2023,fhv
17,25915,136568,2023,fhv
236,18444,35181,2023,fhv
253,286,2242,2023,fhv
139,3290,7665,2023,fhv
246,24831,33604,2023,fhv
242,14003,167033,2023,fhv
226,19065,42507,2023,fhv
41,10925,66077,2023,fhv
28,7392,42416,2023,fhv
88,13414,11416,2023,fhv
33,12613,26482,2023,fhv
208,4333,55763,2023,fhv
257,2738,13638,2023,fhv
248,3652,87269,2023,fhv
138,44700,111777,2023,fhv
207,178,1017,2023,fhv
235,6923,118563,2023,fhv
114,15603,17426,2023,fhv
5,7885,8524,2023,fhv
1,11499,59828,2023,fhv
115,37263,33888,2023,fhv
153,781,13011,2023,fhv
250,4201,80071,2023,fhv
96,298,13374,2023,fhv
185,5519,78462,2023,fhv
219,3300,11339,2023,fhv
214,43935,49362,2023,fhv
252,15566,17796,2023,fhv
10,7158,27361,2023,fhv
120,219,9817,2023,fhv
89,23330,93631,2023,fhv
197,9462,128159,2023,fhv
128,391,5897,2023,fhv
106,4838,16041,2023,fhv
85,6741,37820,2023,fhv
111,67,2138,2023,fhv
177,9904,77190,2023,fhv
179,37530,41845,2023,fhv
48,26958,38372,2023,fhv
224,7433,10440,2023,fhv
67,4428,47318,2023,fhv
142,17448,28706,2023,fhv
168,9894,130955,2023,fhv
254,7602,120209,2023,fhv
100,14895,20004,2023,fhv
247,6856,116969,2023,fhv
131,5946,21027,2023,fhv
108,11008,24854,2023,fhv
218,5184,12654,2023,fhv
44,13189,14459,2023,fhv
132,46580,194603,2023,fhv
123,28389,50755,2023,fhv
127,2924,84597,2023,fhv
210,25414,46125,2023,fhv
205,7881,23495,2023,fhv
225,24059,87489,2023,fhv
249,19913,20366,2023,fhv
220,3876,52246,2023,fhv
61,41728,193099,2023,fhv
192,10440,25451,2023,fhv
213,8448,138278,2023,fhv
156,34077,37450,2023,fhv
160,3774,19343,2023,fhv
3,3743,54554,2023,fhv
206,86938,87762,2023,fhv
37,26525,106839,2023,fhv
101,3636,11432,2023,fhv
83,7692,23261,2023,fhv
200,2624,21799,2023,fhv
12,319,532,2023,fhv
141,16581,31094,2023,fhv
55,25995,49492,2023,fhv
74,14522,130187,2023,fhv
62,15116,50115,2023,fhv
182,3917,55772,2023,fhv
8,229,601,2023,fhv
186,13897,21393,2023,fhv
171,20126,28752,2023,fhv
11,5772,27930,2023,fhv
49,15902,45498,2023,fhv
35,19243,162199,2023,fhv
260,12125,35320,2023,fhv
166,9348,34577,2023,fhv
80,17975,46498,2023,fhv
2,34,123,2023,fhv
265,44961,367962,2023,fhv
66,9540,12409,2023,fhv
154,248,2286,2023,fhv
244,11496,200689,2023,fhv
162,23368,31894,2023,fhv
164,23122,28781,2023,fhv
176,11988,13944,2023,fhv
245,36236,37339,2023,fhv
134,6650,37322,2023,fhv
76,26533,319354,2023,fhv
102,4480,34450,2023,fhv
175,3539,6799,2023,fhv
233,16908,33275,2023,fhv
230,38594,42930,2023,fhv
92,59006,112708,2023,fhv
4,9812,21756,2023,fhv
163,20291,24814,2023,fhv
118,28648,33644,2023,fhv
13,15840,15145,2023,fhv
36,14350,66566,2023,fhv
75,19589,126479,2023,fhv
172,16575,20414,2023,fhv
78,8883,122238,2023,fhv
140,23322,64935,2023,fhv
18,6287,121472,2023,fhv
125,7810,8538,2023,fhv
69,9143,146463,2023,fhv
14,14792,145515,2023,fhv
216,12413,89288,2023,fhv
137,28571,58776,2023,fhv
173,28191,65899,2023,fhv
194,1007,3195,2023,fhv
21,12514,49343,2023,fhv
238,12099,26375,2023,fhv
135,5619,16235,2023,fhv
129,46312,107505,2023,fhv
122,2711,10418,2023,fhv
59,212,4632,2023,fhv
165,23916,62593,2023,fhv
223,34483,45096,2023,fhv
15,13199,14938,2023,fhv
81,3786,58981,2023,fhv
195,5305,19823,2023,fhv
180,2313,28248,2023,fhv
82,35977,104972,2023,fhv
38,2358,4953,2023,fhv
133,6874,40293,2023,fhv
97,20061,51495,2023,fhv
42,15742,113990,2023,fhv
73,11318,17477,2023,fhv
151,6923,22322,2023,fhv
30,144,403,2023,fhv
90,16181,21359,2023,fhv
256,22596,50214,2023,fhv
159,11267,140080,2023,fhv
23,42483,49738,2023,fhv
117,8790,17454,2023,fhv
121,12115,37173,2023,fhv
217,4042,89851,2023,fhv
46,493,3629,2023,fhv
70,13281,30344,2023,fhv
20,3613,75762,2023,fhv
99,370,966,2023,fhv
231,28085,36419,2023,fhv
109,18265,19194,2023,fhv
86,11928,25857,2023,fhv
189,7431,17150,2023,fhv
60,3429,63766,2023,fhv
93,2626,20452,2023,fhv
251,26363,28991,2023,fhv
204,6860,6858,2023,fhv
40,3342,8504,2023,fhv
259,4857,69994,2023,fhv
147,2887,57604,2023,fhv
183,1778,20504,2023,fhv
263,12798,24606,2023,fhv
240,782,15762,2023,fhv
16,11359,23073,2023,fhv
64,2346,5645,2023,fhv
91,13144,61487,2023,fhv
152,5049,30861,2023,fhv
-1,12333652,2793673,2023,fhv
261,9362,13597,2023,fhv
45,11157,29577,2023,fhv
148,23858,37402,2023,fhv
47,5899,101286,2023,fhv
53,8053,15424,2023,fhv
169,10073,162418,2023,fhv
24,3181,11902,2023,fhv
211,11433,13682,2023,fhv
105,6,33,2023,fhv
104,1,1,2023,fhv
29,35810,36187,2022,fhv
26,19606,202057,2022,fhv
65,13029,25678,2022,fhv
191,8646,19299,2022,fhv
222,15141,37439,2022,fhv
243,6567,90816,2022,fhv
54,820,2487,2022,fhv
19,3747,7304,2022,fhv
155,14643,35930,2022,fhv
113,12150,14983,2022,fhv
167,10884,88534,2022,fhv
112,8456,16122,2022,fhv
237,17737,30737,2022,fhv
241,6882,66959,2022,fhv
198,7807,93501,2022,fhv
22,14903,74659,2022,fhv
130,16496,114933,2022,fhv
196,13526,35283,2022,fhv
77,13264,97278,2022,fhv
7,43289,58908,2022,fhv
34,526,5069,2022,fhv
184,383,5162,2022,fhv
188,31818,120829,2022,fhv
126,5728,73184,2022,fhv
228,13721,97312,2022,fhv
202,3181,4096,2022,fhv
262,5914,12012,2022,fhv
94,5052,56132,2022,fhv
50,12246,21204,2022,fhv
149,24347,32050,2022,fhv
229,13605,21492,2022,fhv
190,1539,5140,2022,fhv
136,6502,61743,2022,fhv
57,1511,5246,2022,fhv
144,12738,22572,2022,fhv
43,3774,9616,2022,fhv
32,6976,67494,2022,fhv
84,10705,11952,2022,fhv
212,7997,84771,2022,fhv
31,1183,19117,2022,fhv
119,11604,81866,2022,fhv
39,37781,117325,2022,fhv
187,11032,15059,2022,fhv
98,3696,9271,2022,fhv
232,15582,38945,2022,fhv
201,7198,7979,2022,fhv
203,4647,8856,2022,fhv
116,7920,48479,2022,fhv
145,9790,17599,2022,fhv
25,16630,33955,2022,fhv
157,4376,23054,2022,fhv
181,22226,62903,2022,fhv
124,4961,26355,2022,fhv
227,14661,90822,2022,fhv
95,24795,74391,2022,fhv
71,17416,70387,2022,fhv
143,11192,17141,2022,fhv
161,28760,36350,2022,fhv
193,9721,14684,2022,fhv
6,12070,13488,2022,fhv
68,24628,33308,2022,fhv
72,22956,104717,2022,fhv
87,16129,17881,2022,fhv
215,10468,39260,2022,fhv
258,7120,111071,2022,fhv
58,399,3722,2022,fhv
255,8019,14285,2022,fhv
107,23912,41929,2022,fhv
221,45960,40044,2022,fhv
9,8434,14639,2022,fhv
63,7841,103985,2022,fhv
158,9404,10592,2022,fhv
27,472,606,2022,fhv
51,13113,109433,2022,fhv
56,35833,58555,2022,fhv
178,4578,19245,2022,fhv
234,19233,24284,2022,fhv
239,11042,16748,2022,fhv
150,12076,13593,2022,fhv
146,7809,11466,2022,fhv
52,2097,4096,2022,fhv
174,13512,147833,2022,fhv
17,19095,135001,2022,fhv
79,24980,35857,2022,fhv
170,29838,51423,2022,fhv
209,7628,10819,2022,fhv
236,17812,31296,2022,fhv
253,355,2361,2022,fhv
139,5874,9888,2022,fhv
246,16340,21079,2022,fhv
242,25323,174219,2022,fhv
226,17382,44107,2022,fhv
41,15733,53596,2022,fhv
208,6389,47748,2022,fhv
33,13601,25967,2022,fhv
257,5461,14176,2022,fhv
248,5665,75094,2022,fhv
28,6377,43681,2022,fhv
88,14383,9282,2022,fhv
138,22560,93063,2022,fhv
207,241,1022,2022,fhv
235,11109,101898,2022,fhv
114,12201,13444,2022,fhv
5,4841,5008,2022,fhv
1,2882,40428,2022,fhv
115,15452,18202,2022,fhv
153,1250,12114,2022,fhv
250,6463,65022,2022,fhv
96,363,15643,2022,fhv
185,11118,80687,2022,fhv
219,4328,12940,2022,fhv
214,25912,29641,2022,fhv
252,18984,20805,2022,fhv
120,272,7726,2022,fhv
10,8264,27930,2022,fhv
89,31289,97060,2022,fhv
197,12563,147905,2022,fhv
128,813,5197,2022,fhv
85,8519,39372,2022,fhv
111,59,1900,2022,fhv
106,5610,14275,2022,fhv
177,14870,78564,2022,fhv
179,38776,42845,2022,fhv
67,5651,42131,2022,fhv
224,5711,7960,2022,fhv
48,20836,28723,2022,fhv
168,13902,118688,2022,fhv
254,12549,169308,2022,fhv
142,15140,24298,2022,fhv
247,10173,97690,2022,fhv
100,13410,17160,2022,fhv
131,7310,21465,2022,fhv
105,11,35,2022,fhv
108,13890,24460,2022,fhv
218,8459,16141,2022,fhv
132,30558,169447,2022,fhv
44,11611,11175,2022,fhv
127,4641,64266,2022,fhv
123,41769,45455,2022,fhv
210,34322,42082,2022,fhv
205,13719,28902,2022,fhv
225,22126,84217,2022,fhv
249,16455,16932,2022,fhv
220,6303,51534,2022,fhv
61,48543,186580,2022,fhv
213,13565,123363,2022,fhv
192,10901,26433,2022,fhv
156,18865,23545,2022,fhv
160,4013,24005,2022,fhv
3,6063,66293,2022,fhv
206,73087,67037,2022,fhv
37,19377,118285,2022,fhv
101,4384,8847,2022,fhv
83,6545,22796,2022,fhv
200,3512,22911,2022,fhv
12,161,460,2022,fhv
141,13770,24816,2022,fhv
55,33157,48277,2022,fhv
74,24053,105456,2022,fhv
62,15309,50290,2022,fhv
182,7125,50252,2022,fhv
8,242,959,2022,fhv
186,12730,18244,2022,fhv
171,22968,32430,2022,fhv
11,7083,25464,2022,fhv
49,13220,41487,2022,fhv
35,27121,163623,2022,fhv
260,12371,36993,2022,fhv
166,8856,27966,2022,fhv
80,11882,43125,2022,fhv
2,41,156,2022,fhv
265,51085,364964,2022,fhv
154,498,2096,2022,fhv
66,4080,7708,2022,fhv
244,16521,153474,2022,fhv
162,23658,27316,2022,fhv
164,16106,21029,2022,fhv
176,6069,7819,2022,fhv
245,22709,26008,2022,fhv
134,8924,42065,2022,fhv
76,42225,325124,2022,fhv
102,7622,45895,2022,fhv
175,4279,7513,2022,fhv
233,13334,25672,2022,fhv
92,66063,123380,2022,fhv
163,18098,20318,2022,fhv
230,34276,34765,2022,fhv
4,10008,18149,2022,fhv
118,15775,18120,2022,fhv
13,13330,11212,2022,fhv
75,28986,98853,2022,fhv
36,8110,79275,2022,fhv
172,9126,11213,2022,fhv
78,12706,106594,2022,fhv
18,9766,110852,2022,fhv
125,5995,6386,2022,fhv
140,25065,52757,2022,fhv
69,16549,128296,2022,fhv
14,18980,133228,2022,fhv
216,13949,102298,2022,fhv
173,25162,64587,2022,fhv
137,31652,50206,2022,fhv
194,865,2522,2022,fhv
135,7469,18617,2022,fhv
238,11739,22752,2022,fhv
21,15283,45180,2022,fhv
129,47670,105903,2022,fhv
59,319,4397,2022,fhv
122,3984,11560,2022,fhv
81,6442,91925,2022,fhv
165,31081,55760,2022,fhv
15,15369,15944,2022,fhv
223,33876,48290,2022,fhv
195,5050,15293,2022,fhv
180,2654,33315,2022,fhv
82,33668,104444,2022,fhv
38,3326,6506,2022,fhv
97,22487,49890,2022,fhv
133,9049,34357,2022,fhv
42,28951,103172,2022,fhv
151,6945,18396,2022,fhv
73,12013,19254,2022,fhv
30,155,379,2022,fhv
256,9994,44943,2022,fhv
159,14372,112070,2022,fhv
90,13802,17826,2022,fhv
117,15470,28584,2022,fhv
23,20688,25600,2022,fhv
121,14920,36445,2022,fhv
217,5122,110173,2022,fhv
46,812,3404,2022,fhv
20,6041,69589,2022,fhv
70,12725,29074,2022,fhv
99,260,856,2022,fhv
231,27031,32273,2022,fhv
86,18679,32437,2022,fhv
109,9860,10778,2022,fhv
60,4842,55140,2022,fhv
189,5881,15359,2022,fhv
93,1950,20303,2022,fhv
259,8253,103112,2022,fhv
204,4398,4264,2022,fhv
40,2809,7579,2022,fhv
251,14994,18151,2022,fhv
147,5512,50580,2022,fhv
183,2735,18096,2022,fhv
263,10531,19135,2022,fhv
240,1193,15665,2022,fhv
16,12948,21703,2022,fhv
64,3207,6310,2022,fhv
91,21055,65551,2022,fhv
152,6739,26634,2022,fhv
-1,11020778,2311546,2022,fhv
261,7586,10314,2022,fhv
45,10278,26712,2022,fhv
47,10263,89477,2022,fhv
148,15498,28934,2022,fhv
53,8856,16569,2022,fhv
169,18938,137053,2022,fhv
24,2461,8395,2022,fhv
211,8624,9999,2022,fhv
110,13,18,2022,fhv
264,38,34,2022,fhv
26,11616,276741,2021,fhv
29,35679,36199,2021,fhv
65,4913,20777,2021,fhv
191,3725,14482,2021,fhv
222,10337,35106,2021,fhv
243,4742,121620,2021,fhv
19,1832,7123,2021,fhv
54,744,3059,2021,fhv
167,11089,106838,2021,fhv
113,6038,12496,2021,fhv
155,8911,33594,2021,fhv
112,2470,13594,2021,fhv
241,5650,78401,2021,fhv
237,11159,24237,2021,fhv
198,3604,98820,2021,fhv
22,11661,77982,2021,fhv
130,10010,112671,2021,fhv
196,10506,30875,2021,fhv
7,46342,60458,2021,fhv
77,7116,95097,2021,fhv
184,388,6153,2021,fhv
34,155,6460,2021,fhv
188,19057,129759,2021,fhv
228,8923,120294,2021,fhv
126,7193,92893,2021,fhv
202,1726,2328,2021,fhv
262,3030,9629,2021,fhv
94,5344,66849,2021,fhv
149,26579,31252,2021,fhv
50,4830,13635,2021,fhv
264,2362,2821,2021,fhv
229,8112,17146,2021,fhv
190,576,5905,2021,fhv
110,12,23,2021,fhv
136,6556,75333,2021,fhv
57,2845,7453,2021,fhv
144,6443,18886,2021,fhv
32,6736,77427,2021,fhv
43,1866,8348,2021,fhv
84,5000,5346,2021,fhv
212,8902,92012,2021,fhv
31,962,24568,2021,fhv
119,10180,99978,2021,fhv
39,26617,110709,2021,fhv
98,3424,8318,2021,fhv
187,5859,13802,2021,fhv
232,6720,35471,2021,fhv
201,6455,6373,2021,fhv
203,2189,6046,2021,fhv
116,5004,57540,2021,fhv
145,3852,13614,2021,fhv
25,6250,27478,2021,fhv
157,3660,23746,2021,fhv
181,21132,65663,2021,fhv
124,2032,21391,2021,fhv
227,13529,102516,2021,fhv
95,18095,59474,2021,fhv
71,11223,72181,2021,fhv
143,4014,10208,2021,fhv
161,15000,24694,2021,fhv
193,8661,12721,2021,fhv
68,12489,21822,2021,fhv
6,10042,13038,2021,fhv
215,6816,34783,2021,fhv
72,14573,106522,2021,fhv
87,7097,11153,2021,fhv
258,5665,94858,2021,fhv
58,502,3773,2021,fhv
255,2078,9911,2021,fhv
221,89442,53446,2021,fhv
107,12014,34841,2021,fhv
9,10304,14706,2021,fhv
63,4666,110462,2021,fhv
158,3949,5842,2021,fhv
27,378,632,2021,fhv
51,11350,136717,2021,fhv
56,48700,68709,2021,fhv
178,4367,23824,2021,fhv
234,8323,15866,2021,fhv
239,4927,11155,2021,fhv
150,9340,11479,2021,fhv
146,5952,11061,2021,fhv
52,1355,3932,2021,fhv
174,14765,167519,2021,fhv
17,8122,155408,2021,fhv
170,14589,38962,2021,fhv
79,12086,26677,2021,fhv
209,3323,8598,2021,fhv
236,10300,23660,2021,fhv
253,483,3304,2021,fhv
246,7659,12361,2021,fhv
139,3058,5837,2021,fhv
242,30129,190886,2021,fhv
226,11651,39235,2021,fhv
41,7614,57056,2021,fhv
248,6846,87699,2021,fhv
257,6405,16941,2021,fhv
28,4820,42628,2021,fhv
208,5113,49585,2021,fhv
88,6365,6949,2021,fhv
33,6677,21869,2021,fhv
207,176,1330,2021,fhv
138,12309,60844,2021,fhv
235,11754,127838,2021,fhv
114,5352,8059,2021,fhv
5,2639,2736,2021,fhv
1,2129,27315,2021,fhv
115,40176,33073,2021,fhv
153,1170,15665,2021,fhv
250,5274,70167,2021,fhv
96,286,13977,2021,fhv
185,14902,92950,2021,fhv
219,2200,10545,2021,fhv
214,14839,21029,2021,fhv
252,21417,22468,2021,fhv
10,5864,25722,2021,fhv
120,103,11676,2021,fhv
89,20015,103853,2021,fhv
197,9047,126317,2021,fhv
128,330,6405,2021,fhv
85,4995,42825,2021,fhv
106,4343,15329,2021,fhv
111,47,3161,2021,fhv
177,6941,75967,2021,fhv
179,41423,43473,2021,fhv
67,3573,38343,2021,fhv
48,10895,18956,2021,fhv
224,2224,5444,2021,fhv
168,13201,144840,2021,fhv
142,6164,15905,2021,fhv
254,11057,214516,2021,fhv
247,10022,122949,2021,fhv
100,9266,13854,2021,fhv
131,4632,18114,2021,fhv
105,14,82,2021,fhv
108,10323,21579,2021,fhv
218,4733,11541,2021,fhv
132,23331,125193,2021,fhv
44,7726,7052,2021,fhv
127,3345,80698,2021,fhv
123,39422,45635,2021,fhv
210,30817,39364,2021,fhv
205,6844,20753,2021,fhv
225,8929,83426,2021,fhv
220,4349,60013,2021,fhv
249,7300,10900,2021,fhv
61,24096,195350,2021,fhv
213,14753,139227,2021,fhv
192,13658,28458,2021,fhv
156,9724,20133,2021,fhv
